Election,Scottish STV - Losing Voter Bloc Anomaly,Scottish STV - Removed Loser Ballots,Scottish STV - Winning Voter Bloc Anomaly,Scottish STV - Removed Winner Ballots,AQ STV - Losing Voter Bloc Anomaly,AQ STV - Removed Loser Ballots,AQ STV - Winning Voter Bloc Anomaly,AQ STV - Removed Winner Ballots,Meek STV - Losing Voter Bloc Anomaly,Meek STV - Removed Loser Ballots,Meek STV - Winning Voter Bloc Anomaly,Meek STV - Removed Winner Ballots,Chamberlin-Courant - Losing Voter Bloc Anomaly,Chamberlin-Courant - Removed Loser Ballots,Chamberlin-Courant - Winning Voter Bloc Anomaly,Chamberlin-Courant - Removed Winner Ballots,Greedy Chamberlin-Courant - Losing Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Loser Ballots,Greedy Chamberlin-Courant - Winning Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Winner Ballots,Expanding Approvals - Losing Voter Bloc Anomaly,Expanding Approvals - Removed Loser Ballots,Expanding Approvals - Winning Voter Bloc Anomaly,Expanding Approvals - Removed Winner Ballots
north_ayrshire_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2017_ward1.csv,,,"[1, 4, 6, 5]","{(1,): 146.0}",,,"[1, 4, 6, 7]","{(6,): 56.0}",,,"[1, 4, 6, 5]","{(1,): 146.0}",,,,,,,,,,,,
north_ayrshire_2017_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2017_ward5.csv,,,,,,,,,,,,,,,"[2, 4, 6]","{(5,): 179.0}",,,,,,,,
north_ayrshire_2017_ward7.csv,"[2, 1, 4]","{(3,): 2, (3, 7): 0, (6,): 1, (6, 7): 0, (7,): 4, (7, 3): 0}",,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2022_ardrossan.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2022_irvine_east.csv,,,"[1, 6, 5]","{(6,): 299.0}",,,"[1, 6, 5]","{(6,): 299.0}",,,"[1, 5, 6]","{(6,): 299.0}",,,,,,,,,,,"[1, 6, 5]","{(6,): 299.0}"
north_ayrshire_2022_irvine_south.csv,,,,,,,,,,,,,,,,,,,,,"[5, 2, 3]","{(4, 6): 0, (6, 1, 4): 7, (1,): 9, (1, 4): 2, (4,): 5, (6, 4): 9, (6,): 208, (1, 6): 5, (6, 1): 23, (1, 6, 4): 1, (6, 4, 1): 7}",,
north_lanarkshire_2012_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward5.csv,,,,,,,,,,,"[1, 2, 4, 3]","{(4,): 68.0}",,,,,,,,,,,,
north_lanarkshire_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward15.csv,,,"[4, 6, 2, 7]","{(4,): 119.0}",,,"[4, 6, 2, 7]","{(4,): 119.0}",,,"[4, 6, 2, 7]","{(4,): 119.0}",,,,,,,,,,,"[4, 6, 3, 2]","{(6,): 44.0}"
north_lanarkshire_2017_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward21.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward20.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward5.csv,"[1, 4, 6]","{(5, 2): 23, (2,): 8, (5,): 99, (2, 5): 2, (3,): 5, (5, 2, 3): 1}",,,"[1, 4, 6]","{(5, 2): 23, (2,): 8, (5,): 99, (2, 5): 2, (3,): 5, (5, 2, 3): 1}",,,"[1, 4, 6]","{(2, 7, 5): 0, (5, 2): 18, (2, 7): 4, (2,): 6, (5,): 79, (7, 5, 2): 1, (7,): 32, (2, 5): 2, (7, 2, 5): 1, (7, 2): 8, (5, 7): 6, (5, 2, 7): 5, (7, 5): 0, (5, 7, 2): 6, (2, 5, 7): 1}","[1, 4, 7]","{(1,): 31.0}",,,,,,,,,,,,
orkney_2012_ward3.csv,,,,,,,"[6, 2, 1]","{(2,): 17.0}",,,,,,,,,,,,,,,,
orkney_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
orkney_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
orkney_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2018_by_election_ward_4.csv,[3],"{(1,): 0, (1, 4, 7): 1, (1, 7): 0, (1, 7, 4): 0, (1, 7, 6, 4): 0, (4,): 9, (4, 1): 0, (4, 5, 6): 0, (4, 5, 6, 7, 1): 0, (4, 5, 7): 0, (4, 5, 7, 6): 0, (4, 5, 7, 6, 1): 0, (4, 6): 1, (4, 6, 5): 1, (4, 6, 5, 7): 0, (4, 6, 7): 0, (4, 6, 7, 1): 0, (4, 7, 1): 1, (4, 7, 5): 1, (4, 7, 5, 6): 0, (4, 7, 6): 0, (5,): 28, (5, 1, 4, 7): 0, (5, 1, 6): 0, (5, 4): 8, (5, 4, 6): 4, (5, 4, 6, 1, 7): 0, (5, 4, 7): 7, (5, 4, 7, 1): 0, (5, 6): 0, (5, 6, 4): 1, (5, 6, 7): 1, (5, 7): 3, (5, 7, 1): 1, (5, 7, 4): 1, (5, 7, 4, 6): 0, (5, 7, 6): 0, (6,): 10, (6, 1, 4): 0, (6, 1, 5): 0, (6, 4): 1, (6, 4, 1): 1, (6, 4, 5, 7): 0, (6, 4, 7): 1, (6, 4, 7, 5, 1): 0, (6, 5): 1, (6, 5, 7, 1): 0, (6, 7): 0, (6, 7, 1): 1, (6, 7, 1, 4): 0, (6, 7, 4): 1, (6, 7, 4, 5): 0, (6, 7, 5): 0, (7,): 25, (7, 1): 6, (7, 1, 4): 3, (7, 1, 5, 6): 0, (7, 1, 6): 1, (7, 1, 6, 4): 0, (7, 1, 6, 5): 0, (7, 4): 3, (7, 4, 1): 1, (7, 4, 5): 0, (7, 4, 5, 6): 0, (7, 4, 6): 1, (7, 5): 1, (7, 5, 1): 0, (7, 5, 4): 1, (7, 5, 4, 1): 0, (7, 5, 4, 1, 6): 1, (7, 5, 6): 1, (7, 5, 6, 4): 0, (7, 6): 1, (7, 6, 1): 1, (7, 6, 4): 1, (7, 6, 4, 5, 1): 0, (7, 6, 5): 2}",,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2022_ward11.csv,,,"[4, 6, 7]","{(4,): 75.0}",,,"[4, 6, 7]","{(4,): 75.0}",,,"[4, 7, 6]","{(4, 6): 315.0, (4,): 75.0, (6, 4): 242.0, (6,): 36.0}",,,,,,,,,,,,
perth_kinross_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2017_ward10.csv,,,"[1, 5, 4, 6]","{(5,): 595.0, (5, 6): 38.0, (6,): 69.0, (6, 5): 7.0}",,,"[1, 5, 4, 6]","{(6,): 69.0}",,,"[1, 5, 6, 2]","{(1,): 62.0}",,,,,,,,,,,,
renfrewshire_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,"[6, 4, 2]","{(6,): 621.0}"
sc_borders_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward9.csv,,,"[6, 2, 1]","{(2,): 165.0}",,,,,,,,,,,,,,,,,,,,
sc_borders_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,"[5, 2, 1]","{(3,): 17, (3, 4): 1, (3, 4, 7): 0, (3, 7): 6, (3, 7, 4): 1, (4,): 4, (7,): 26, (7, 3): 1, (7, 3, 4): 1, (7, 4): 2}","[5, 2, 1]","{(2,): 77.0}"
sc_borders_2021_by_election_ward_5.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2022_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,"[5, 1, 6]","{(5,): 278.0}"
sc_borders_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,"[2, 5, 6]","{(7, 4, 1): 0, (1,): 8, (4, 7): 1, (4, 1, 7): 0, (7,): 9, (1, 4): 0, (4,): 6, (1, 7): 0, (4, 1): 0, (7, 1): 0, (7, 4): 1, (7, 1, 4): 0, (1, 4, 7): 0}","[2, 5, 6]","{(5, 2): 22.0, (2,): 101.0, (5,): 186.0, (2, 5): 26.0}"
sc_borders_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2012_ward4.csv,,,"[3, 4, 5, 6]","{(3,): 51.0}",,,"[3, 4, 5, 6]","{(3,): 51.0}",,,"[3, 4, 5, 6]","{(3,): 51.0, (3, 5): 19.0, (5,): 469.0, (5, 3): 40.0}",,,,,,,,,,,"[5, 3, 4, 6]","{(3,): 51.0}"
south_ayrshire_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward17.csv,,,"[1, 3, 5]","{(1,): 48.0, (1, 5): 6.0, (5,): 47.0, (5, 1): 8.0}","[6, 1, 5]","{(2,): 23, (2, 4): 6, (2, 4, 7): 1, (2, 7): 4, (2, 7, 4): 3, (4,): 17, (4, 2): 6, (4, 2, 7): 1, (4, 7): 4, (4, 7, 2): 2, (7,): 94, (7, 2): 15, (7, 2, 4): 13, (7, 4): 16, (7, 4, 2): 10}","[1, 6, 5]","{(1,): 48.0, (1, 6): 10.0, (6,): 74.0, (6, 1): 13.0}",,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward18.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward18.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward19.csv,,,,,,,,,,,"[3, 5, 6, 4]","{(6,): 81.0}",,,,,,,,,,,"[6, 3, 5, 7]","{(3,): 176.0}"
south_lanarkshire_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2019_by_election_east_kilbride.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward12.csv,"[2, 5, 6]","{(1,): 10, (1, 5): 1, (5, 1, 7): 0, (5,): 8, (7,): 2, (1, 5, 7): 0, (7, 1, 5): 0, (1, 7): 2, (5, 7, 1): 0, (1, 7, 5): 0, (7, 1): 0, (5, 1): 1, (7, 5, 1): 0, (5, 7): 0, (7, 5): 0}","[5, 2, 3]","{(3,): 17.0}","[2, 5, 6]","{(1,): 10, (4, 7): 0, (4, 1, 7): 0, (7,): 2, (1, 4): 3, (4,): 18, (1, 7): 2, (4, 1): 7, (4, 7, 1): 0, (7, 1): 0, (7, 4): 0, (1, 4, 7): 0, (1, 7, 4): 0}","[5, 2, 6]","{(2,): 57.0}",,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward18.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward5.csv,,,"[2, 3, 5]","{(5,): 371.0, (5, 3): 149.0, (3, 5): 142.0, (3,): 324.0}",,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2017_ward2.csv,,,,,,,,,,,,,,,"[1, 6, 7]","{(5,): 90.0}",,,,,,,,
stirling_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,"[5, 4, 1]","{(5,): 38.0}"
stirling_2017_ward7.csv,"[2, 1, 4]","{(3,): 2, (3, 6): 1, (6,): 7, (6, 3): 1, (6, 3, 7): 0, (6, 7): 0, (6, 7, 3): 0, (7,): 9, (7, 3, 6): 1, (7, 6): 0, (7, 6, 3): 0}",,,,,,,,,,,,,,,,,,,,,,
stirling_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,"[1, 6, 7]","{(3,): 6, (3, 4): 0, (3, 4, 5): 0, (4,): 12, (4, 3): 0, (4, 3, 5): 0, (4, 5): 6, (4, 5, 3): 2, (5,): 16, (5, 3): 1, (5, 3, 4): 0, (5, 4): 4, (5, 4, 3): 0}",,
west_dunbartonshire_2017_ward3.csv,,,"[3, 2, 6, 1]","{(2,): 58.0, (2, 4): 459.0, (4,): 28.0, (4, 2): 273.0}","[2, 3, 4, 6]","{(1,): 62, (1, 5): 27, (5,): 19, (5, 1): 8}","[3, 2, 1, 6]","{(2,): 58.0, (2, 4): 459.0, (4,): 28.0, (4, 2): 273.0}",,,,,,,,,,,,,,,"[2, 3, 4, 7]","{(2,): 58.0, (2, 3): 15.0, (2, 3, 6): 10.0, (2, 6): 3.0, (2, 6, 3): 3.0, (3,): 158.0, (3, 2): 13.0, (3, 2, 6): 4.0, (3, 6): 637.0, (3, 6, 2): 38.0, (6,): 48.0, (6, 2): 6.0, (6, 2, 3): 2.0, (6, 3): 196.0, (6, 3, 2): 11.0}"
west_dunbartonshire_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 2, 4, 6]","{(2,): 162.0, (2, 3): 12.0, (2, 3, 5): 5.0, (2, 5): 819.0, (2, 5, 3): 51.0, (3,): 56.0, (3, 2): 23.0, (3, 2, 5): 16.0, (3, 5): 12.0, (3, 5, 2): 10.0, (5,): 39.0, (5, 2): 393.0, (5, 2, 3): 29.0, (5, 3): 3.0, (5, 3, 2): 7.0}"
west_lothian_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2021_by_election_ward_4.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2022_ward7.csv,,,"[1, 5, 7, 3]","{(1,): 65.0}",,,"[1, 2, 5, 3]","{(5,): 91.0}",,,"[1, 2, 5, 3]","{(5,): 91.0}",,,,,,,,,,,,
west_lothian_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,"[6, 2, 8, 7]","{(3,): 1, (3, 4): 0, (3, 4, 5): 0, (3, 5): 0, (3, 5, 4): 0, (4,): 3, (4, 3, 5): 0, (4, 5): 1, (4, 5, 3): 0, (5,): 2, (5, 3): 0, (5, 3, 4): 0, (5, 4): 1, (5, 4, 3): 0}","[6, 2, 8, 7]","{(2,): 75.0}"
aberdeenshire_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2017_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward18.csv,"[1, 4, 2, 7]","{(6, 5, 3): 0, (3, 6, 5): 2, (5,): 11, (5, 3): 0, (6, 3): 2, (3, 5): 2, (3, 6): 1, (5, 6): 3, (6,): 10, (3,): 41, (6, 5): 0}",,,,,"[4, 1, 2, 5]","{(1,): 75.0}",,,,,,,,,,,,,,,,
aberdeenshire_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,"[7, 8, 2, 4]","{(2,): 217.0}"
aberdeen_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,"[1, 2, 4]","{(1,): 64.0}"
aberdeen_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward9.csv,,,,,,,,,,,,,,,,,,,"[2, 1, 5]","{(1,): 693.0}",,,,
aberdeen_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2022_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2017_ward7.csv,"[5, 1, 8]","{(2,): 11, (2, 3): 1, (2, 3, 4): 0, (2, 3, 7): 0, (2, 4): 0, (2, 4, 3): 0, (2, 7): 0, (2, 7, 3): 0, (2, 7, 4): 0, (2, 7, 4, 3): 0, (3,): 7, (3, 2, 4): 0, (3, 4, 2): 0, (3, 7): 0, (3, 7, 2): 0, (3, 7, 4): 0, (4,): 2, (4, 2): 0, (4, 3): 0, (4, 3, 7): 0, (7,): 2, (7, 2): 0, (7, 3): 0, (7, 3, 2): 0, (7, 3, 4): 0, (7, 4, 3): 0}","[5, 1, 8]","{(1,): 49.0}",,,,,,,,,,,,,,,,,,,,
angus_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2017_ward4.csv,,,,,,,,,,,,,,,,,,,"[2, 5, 7, 6]","{(6,): 130.0}",,,"[2, 5, 6, 8]","{(6,): 130.0, (6, 7): 39.0, (7,): 157.0, (7, 6): 35.0}"
argyll_bute_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,"[7, 5, 1, 6]","{(5,): 83.0, (5, 6): 17.0, (6,): 49.0, (6, 5): 14.0}"
clackmannanshire_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2022_ward5.csv,"[1, 7, 8]","{(4, 3): 0, (6, 2, 3): 0, (4, 6): 0, (3, 2, 4): 0, (4, 6, 2): 0, (4, 2, 6): 0, (2, 6): 2, (2,): 7, (3, 2, 6): 0, (4, 3, 6): 0, (6, 4, 3): 0, (4,): 11, (2, 3): 0, (6, 3): 1, (3, 6): 0, (6, 4): 0, (6,): 22, (3,): 1, (6, 3, 2): 0, (6, 2): 4, (4, 6, 3): 0, (2, 6, 3): 0}",,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2017_ward1.csv,,,"[3, 5, 6, 4]","{(5,): 873.0}",,,"[3, 5, 4, 6]","{(5,): 873.0}",,,"[3, 5, 4, 2]","{(5,): 873.0}",,,,,,,,,,,"[5, 3, 2, 4]","{(5,): 873.0}"
east_ayrshire_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2017_ward8.csv,"[3, 8, 7, 5]","{(1,): 2, (1, 2): 0, (1, 6, 2): 0, (2,): 4, (2, 6): 3, (2, 6, 1): 0, (6,): 22, (6, 1): 1, (6, 1, 2): 0, (6, 2): 5, (6, 2, 1): 1}","[3, 8, 7, 5]","{(7,): 39.0}",,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2012_ward2.csv,,,,,,,,,,,,,,,"[1, 5, 8]","{(1,): 270.0, (1, 4): 62.0, (4,): 223.0, (4, 1): 98.0}",,,,,,,,
east_dunbartonshire_2017_ward6.csv,,,"[3, 8, 7]","{(8,): 406.0}",,,,,,,"[3, 8, 7]","{(8,): 406.0}",,,,,,,,,,,,
east_dunbartonshire_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2012_ward2.csv,,,,,,,,,,,,,,,"[1, 2, 6, 8]","{(1,): 105.0, (1, 2): 38.0, (1, 2, 5): 7.0, (1, 5): 2.0, (1, 5, 2): 3.0, (2,): 304.0, (2, 1): 70.0, (2, 1, 5): 7.0, (2, 5): 28.0, (2, 5, 1): 2.0, (5,): 76.0, (5, 1): 7.0, (5, 1, 2): 4.0, (5, 2): 28.0, (5, 2, 1): 1.0}",,,,,,,,
east_renfrewshire_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward14.csv,,,,,,,,,,,"[7, 2, 8]","{(2,): 134.0}",,,,,,,,,,,,
edinburgh_2012_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward16.csv,"[1, 2, 4, 7]","{(3,): 31, (3, 6): 8, (3, 6, 8): 0, (3, 8): 10, (3, 8, 6): 2, (6,): 16, (6, 3): 5, (6, 3, 8): 1, (6, 8): 1, (8,): 35, (8, 3): 19, (8, 3, 6): 2, (8, 6): 0, (8, 6, 3): 1}",,,"[1, 4, 2, 5]","{(3,): 7, (3, 6): 2, (3, 6, 8): 0, (3, 8): 2, (3, 8, 6): 0, (6,): 4, (6, 3): 1, (6, 3, 8): 0, (6, 8): 0, (8,): 8, (8, 3): 4, (8, 3, 6): 0, (8, 6): 0, (8, 6, 3): 0}","[1, 4, 2, 5]","{(2,): 62.0}",,,,,,,,,,,,,,,,
edinburgh_2012_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward3.csv,,,,,,,,,,,,,,,,,,,"[1, 4, 6]","{(6,): 579.0}",,,,
edinburgh_2017_ward14.csv,,,,,,,,,,,,,,,,,,,,,,,"[1, 2, 4, 3]","{(2,): 127.0, (2, 6): 16.0, (6,): 1036.0, (6, 2): 80.0}"
